ocid,initiationType,tag,id,date,tender/id,tender/externalReference,tender/title,tender/mainProcurementCategory,tender/procurementMethod,tender/contractType,tenderclassification/description,tender/submissionMethodDetails,tender/participationFee/0/multiCurrencyAllowed,tender/allowTwoStageTender,tender/value/amount,tender/datePublished,tender/milestones/title,tender/milestones/code,tender/milestones/type,tender/milestones/dueDate,tender/tenderPeriod/durationInDays,tender/allowPreferentialBidder,Payment Mode,tender/status,tender/stage,tender/numberOfTenderers,tender/bidOpening/date,tender/milestones/type,tender/milestones/title,tender/milestones/dueDate,tender/documents/id,buyer/name,fiscal_year
ocds-kjhdrl-2017_HFWD_1536_2,tender,tender,1,2021-12-09T10:43:59Z,2017_HFWD_1536_2,HSFW/e-Tender/183/2016/284    Dated-07/01/2017,e-tender for Immunization Logistics  For Package3,Goods,Open,Item Rate,Supply of Materials,2,No,No,0,07-Jan-2017 6:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,365,No,Offline,Active,Technical Evaluation,3,17-Jan-2017 3:00 PM,assessment,Price Bid Opening Date,31-Mar-2017 4:45 PM,--,Health and Family Welfare Department||Directorate of Health Services Family Welfare,2017
ocds-kjhdrl-2017_HFWD_1536_3,tender,tender,1,2021-12-09T10:43:59Z,2017_HFWD_1536_3,HSFW/e-Tender/183/2016/284    Dated-07/01/2017,e-tender for Immunization Logistics  For Packag2,Goods,Open,Item Rate,Supply of Materials,2,No,No,0,07-Jan-2017 6:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,365,No,Offline,Active,Technical Evaluation,5,17-Jan-2017 3:00 PM,assessment,Price Bid Opening Date,31-Mar-2017 4:20 PM,--,Health and Family Welfare Department||Directorate of Health Services Family Welfare,2017
ocds-kjhdrl-2017_HFWD_1536_4,tender,tender,1,2021-12-09T10:43:59Z,2017_HFWD_1536_4,HSFW/e-Tender/183/2016/284    Dated-07/01/2017,e-tender for Immunization Logistics  For Package4,Goods,Open,Item Rate,Supply of Materials,2,No,No,0,07-Jan-2017 6:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,365,No,Offline,Active,To be Opened,1,17-Jan-2017 3:00 PM,assessment,Price Bid Opening Date,,--,Health and Family Welfare Department||Directorate of Health Services Family Welfare,2017
ocds-kjhdrl-2017_HFWD_1536_5,tender,tender,1,2021-12-09T10:43:59Z,2017_HFWD_1536_5,HSFW/e-Tender/183/2016/284    Dated-07/01/2017,e-tender for Immunization Logistics  For Package5,Goods,Open,Item Rate,Supply of Materials,2,No,No,0,07-Jan-2017 6:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,365,No,Offline,Active,To be Opened,1,17-Jan-2017 3:00 PM,assessment,Price Bid Opening Date,,--,Health and Family Welfare Department||Directorate of Health Services Family Welfare,2017
ocds-kjhdrl-2017_HFWD_1536_6,tender,tender,1,2021-12-09T10:43:59Z,2017_HFWD_1536_6,HSFW/e-Tender/183/2016/284    Dated-07/01/2017,e-tender for Immunization Logistics  For Package6,Goods,Open,Item Rate,Supply of Materials,2,No,No,0,07-Jan-2017 6:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,365,No,Offline,Active,To be Opened,1,17-Jan-2017 3:00 PM,assessment,Price Bid Opening Date,,--,Health and Family Welfare Department||Directorate of Health Services Family Welfare,2017
ocds-kjhdrl-2017_HFWD_1536_7,tender,tender,1,2021-12-09T10:43:59Z,2017_HFWD_1536_7,HSFW/e-Tender/183/2016/284    Dated-07/01/2017,e-tender for Immunization Logistics  For Package7,Goods,Open,Item Rate,Supply of Materials,2,No,No,0,07-Jan-2017 6:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,365,No,Offline,Active,To be Opened,0,17-Jan-2017 3:00 PM,assessment,Price Bid Opening Date,,--,Health and Family Welfare Department||Directorate of Health Services Family Welfare,2017
ocds-kjhdrl-2017_HFWD_1536_8,tender,tender,1,2021-12-09T10:43:59Z,2017_HFWD_1536_8,HSFW/e-Tender/183/2016/284    Dated-07/01/2017,e-tender for Immunization Logistics  For Package9,Goods,Open,Item Rate,Supply of Materials,2,No,No,0,07-Jan-2017 6:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,365,No,Offline,Active,To be Opened,3,17-Jan-2017 3:00 PM,assessment,Price Bid Opening Date,,--,Health and Family Welfare Department||Directorate of Health Services Family Welfare,2017
ocds-kjhdrl-2017_HFWD_1536_9,tender,tender,1,2021-12-09T10:43:59Z,2017_HFWD_1536_9,HSFW/e-Tender/183/2016/284    Dated-07/01/2017,e-tender for Immunization Logistics  For Package10,Goods,Open,Item Rate,Supply of Materials,2,No,No,0,07-Jan-2017 6:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,365,No,Offline,Active,To be Opened,1,17-Jan-2017 3:00 PM,assessment,Price Bid Opening Date,,--,Health and Family Welfare Department||Directorate of Health Services Family Welfare,2017
ocds-kjhdrl-2017_HFWD_1536_10,tender,tender,1,2021-12-09T10:43:59Z,2017_HFWD_1536_10,HSFW/e-Tender/183/2016/284    Dated-07/01/2017,e-tender for Immunization Logistics  For Package11,Goods,Open,Item Rate,Supply of Materials,2,No,No,0,07-Jan-2017 6:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,365,No,Offline,Active,To be Opened,3,17-Jan-2017 3:00 PM,assessment,Price Bid Opening Date,,--,Health and Family Welfare Department||Directorate of Health Services Family Welfare,2017
ocds-kjhdrl-2017_HFWD_1536_11,tender,tender,1,2021-12-09T10:43:59Z,2017_HFWD_1536_11,HSFW/e-Tender/183/2016/284    Dated-07/01/2017,e-tender for Immunization Logistics  For Package12,Goods,Open,Item Rate,Supply of Materials,2,No,No,0,07-Jan-2017 6:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,365,No,Offline,Active,To be Opened,1,17-Jan-2017 3:00 PM,assessment,Price Bid Opening Date,,--,Health and Family Welfare Department||Directorate of Health Services Family Welfare,2017
ocds-kjhdrl-2017_DoWR_1539_1,tender,tender,1,2021-12-09T10:43:59Z,2017_DoWR_1539_1,Nag/ST/2016-17/1,Gakhirkety,Works,Open,Works,Civil Works,3,No,No,29698177,09-Jan-2017 9:00 AM,PreBid Meeting Date,preBidMeetingDate,engagement,,180,No,Offline,Active,Technical Evaluation,5,21-Jan-2017 2:00 PM,assessment,Price Bid Opening Date,21-Jan-2017 3:30 PM,--,Department of Water Resources||Chief Engineer - DoWR,2017
ocds-kjhdrl-2017_DoWR_1540_1,tender,tender,1,2021-12-09T10:43:59Z,2017_DoWR_1540_1,HR/ST/2016-17/1,AWRMIDGoffice,Works,Open,Works,Civil Works,3,No,No,9849432,09-Jan-2017 9:00 AM,PreBid Meeting Date,preBidMeetingDate,engagement,,180,No,Offline,Active,Technical Evaluation,1,21-Jan-2017 2:00 PM,assessment,Price Bid Opening Date,21-Jan-2017 5:25 PM,--,Department of Water Resources||Chief Engineer - DoWR,2017
ocds-kjhdrl-2017_DoWR_1541_1,tender,tender,1,2021-12-09T10:43:59Z,2017_DoWR_1541_1,HR/ST/2016-17/2,AWRMIBW,Works,Open,Works,Civil Works,3,No,No,6284000,09-Jan-2017 9:00 AM,PreBid Meeting Date,preBidMeetingDate,engagement,,180,No,Offline,Active,Technical Evaluation,4,21-Jan-2017 2:00 PM,assessment,Price Bid Opening Date,21-Jan-2017 5:20 PM,--,Department of Water Resources||Chief Engineer - DoWR,2017
ocds-kjhdrl-2017_BTC_1512_1,tender,tender,1,2021-12-09T10:43:59Z,2017_BTC_1512_1,ACE-66/E-Tenders/BTC/16-17/28,BTC/AOP/2016-17/11,Works,Open,Item Rate,Civil Works,2,No,No,27216988,09-Jan-2017 10:30 AM,PreBid Meeting Date,preBidMeetingDate,engagement,,180,No,Offline,Active,Technical Evaluation,2,19-Jan-2017 2:00 PM,assessment,Price Bid Opening Date,03-Feb-2017 9:00 AM,--,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,2017
ocds-kjhdrl-2017_BTC_1512_2,tender,tender,1,2021-12-09T10:43:59Z,2017_BTC_1512_2,ACE-66/E-Tenders/BTC/16-17/28,BTC/AOP/2016-17/12,Works,Open,Item Rate,Civil Works,2,No,No,38513971,09-Jan-2017 10:30 AM,PreBid Meeting Date,preBidMeetingDate,engagement,,180,No,Offline,Completed,AOC,2,19-Jan-2017 2:00 PM,assessment,Price Bid Opening Date,10-Apr-2017 1:50 PM,--,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,2017
ocds-kjhdrl-2017_HFWD_1536_12,tender,tender,1,2021-12-09T10:43:59Z,2017_HFWD_1536_12,HSFW/e-Tender/183/2016/284    Dated-07/01/2017,e-tender for Immunization Logistics  For Package13,Goods,Open,Item Rate,Supply of Materials,2,No,No,0,09-Jan-2017 4:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,365,No,Offline,Active,To be Opened,2,17-Jan-2017 3:00 PM,assessment,Price Bid Opening Date,,--,Health and Family Welfare Department||Directorate of Health Services Family Welfare,2017
ocds-kjhdrl-2017_HFWD_1536_13,tender,tender,1,2021-12-09T10:43:59Z,2017_HFWD_1536_13,HSFW/e-Tender/183/2016/284    Dated-07/01/2017,e-tender for Immunization Logistics  For Package14,Goods,Open,Item Rate,Supply of Materials,2,No,No,0,09-Jan-2017 4:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,365,No,Offline,Active,To be Opened,2,17-Jan-2017 3:00 PM,assessment,Price Bid Opening Date,,--,Health and Family Welfare Department||Directorate of Health Services Family Welfare,2017
ocds-kjhdrl-2017_HFWD_1536_14,tender,tender,1,2021-12-09T10:43:59Z,2017_HFWD_1536_14,HSFW/e-Tender/183/2016/284    Dated-07/01/2017,e-tender for Immunization Logistics  For Package8,Goods,Open,Item Rate,Supply of Materials,2,No,No,0,09-Jan-2017 4:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,365,No,Offline,Active,To be Opened,1,17-Jan-2017 3:00 PM,assessment,Price Bid Opening Date,,--,Health and Family Welfare Department||Directorate of Health Services Family Welfare,2017
ocds-kjhdrl-2017_AHVD_1543_1,tender,tender,1,2021-12-09T10:43:59Z,2017_AHVD_1543_1,VET/RKVY/FMD-CP/2016-17/30,SUPPLY OF FOOT AND MOUTH DISEASE VACCINE FOR FMD-CP UNDER RKVY 2016-17,Goods,Open,Item Rate,Miscellaneous Goods,2,No,No,36000000,10-Jan-2017 11:00 AM,PreBid Meeting Date,preBidMeetingDate,engagement,18-Jan-2017 3:00 PM,90,No,Offline,Cancelled,Technical Evaluation,3,02-Feb-2017 3:00 PM,assessment,Price Bid Opening Date,09-Feb-2017 3:00 PM,--,Animal Husbandry and Veterinary Department||Directorate of A.H. and Veterinary,2017
ocds-kjhdrl-2017_AHVD_1543_2,tender,tender,1,2021-12-09T10:43:59Z,2017_AHVD_1543_2,VET/RKVY/FMD-CP/2016-17/30,SUPPLY OF COLD CABINET (REFRIGERATOR) FOR FMD-CP UNDER RKVY 2016-17,Goods,Open,Item Rate,Miscellaneous Goods,2,No,No,5280000,10-Jan-2017 11:00 AM,PreBid Meeting Date,preBidMeetingDate,engagement,18-Jan-2017 3:00 PM,90,No,Offline,Active,Technical Evaluation,3,02-Feb-2017 3:00 PM,assessment,Price Bid Opening Date,09-Feb-2017 3:00 PM,--,Animal Husbandry and Veterinary Department||Directorate of A.H. and Veterinary,2017
ocds-kjhdrl-2017_NHM_1537_1,tender,tender,1,2021-12-09T10:43:59Z,2017_NHM_1537_1,Renovation of wooden flooring of the stage of GMCH,Renovation of wooden flooring of the stage of the GMCH auditorium Guwahati32 under NHM Assam,Works,Open,Works,Civil Works - Building,2,No,No,3849062,10-Jan-2017 12:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,180,No,Offline,Active,Technical Evaluation,3,19-Jan-2017 3:30 PM,assessment,Price Bid Opening Date,04-Mar-2017 3:30 PM,--,National Health Mission||State Programme Management Unit - NHM||Civil Works-SPMU - NHM,2017
ocds-kjhdrl-2017_NHM_1538_1,tender,tender,1,2021-12-09T10:43:59Z,2017_NHM_1538_1,Construction of 100 Bedded MCH wing Addl work,Construction of 100 Bedded MCH with accomodation for Staff at Karimganj CH in Karimganj Dist Addl work of master drainage system under NHM Assam,Works,Open,Turn-key,Civil Works - Building,2,No,No,3996000,10-Jan-2017 12:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,180,No,Offline,Active,Technical Evaluation,4,19-Jan-2017 3:30 PM,assessment,Price Bid Opening Date,04-Mar-2017 3:30 PM,--,National Health Mission||State Programme Management Unit - NHM||Civil Works-SPMU - NHM,2017
ocds-kjhdrl-2017_SSA_1544_1,tender,tender,1,2021-12-09T10:43:59Z,2017_SSA_1544_1,ssa_nzrt_vehHire_701_2016_8378,TENDER FOR HIRING OF LIGHT VEHICLE,Services,Open,Supply,Shipping/ Transportation/ Vehicle,2,No,No,3000000,10-Jan-2017 3:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,90,No,Offline,Active,To be Opened,1,27-Jan-2017 3:00 PM,assessment,Price Bid Opening Date,,--,Axom Sarba Siksha Abhijan Mission,2017
ocds-kjhdrl-2017_DoWR_1548_1,tender,tender,1,2021-12-09T10:43:59Z,2017_DoWR_1548_1,Mang/SDRF/2016-17/1,IM Noanodi 2,Works,Open,Works,Civil Works,3,No,No,3167929,10-Jan-2017 6:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,180,No,Offline,Active,Financial Bid Opening,9,24-Jan-2017 2:00 PM,assessment,Price Bid Opening Date,25-Jan-2017 11:55 AM,--,Department of Water Resources||Chief Engineer - DoWR,2017
ocds-kjhdrl-2017_DoWR_1549_1,tender,tender,1,2021-12-09T10:43:59Z,2017_DoWR_1549_1,Mang/SDRF/2016-17/1,IM Noanadi 3,Works,Open,Works,Civil Works,3,No,No,4564935,10-Jan-2017 6:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,180,No,Offline,Active,Financial Bid Opening,10,24-Jan-2017 2:00 PM,assessment,Price Bid Opening Date,25-Jan-2017 12:05 PM,--,Department of Water Resources||Chief Engineer - DoWR,2017
ocds-kjhdrl-2017_DoWR_1550_1,tender,tender,1,2021-12-09T10:43:59Z,2017_DoWR_1550_1,Mang/SDRF/2016-17/1,IM Noanadi 4,Works,Open,Works,Civil Works,3,No,No,3153336,10-Jan-2017 6:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,180,No,Offline,Active,Financial Bid Opening,12,24-Jan-2017 2:00 PM,assessment,Price Bid Opening Date,25-Jan-2017 12:15 PM,--,Department of Water Resources||Chief Engineer - DoWR,2017
ocds-kjhdrl-2017_NHM_1545_1,tender,tender,1,2021-12-09T10:43:59Z,2017_NHM_1545_1,HOSP-FURN/3100/2016-17/18136,eTENDER FOR ENTERING INTO RATE CONTRACT FOR HOSPITAL  AND OFFICE FURNITURE,Goods,Open,Buy,Furniture/ Fixture,2,No,No,33641395,11-Jan-2017 10:00 AM,PreBid Meeting Date,preBidMeetingDate,engagement,24-Jan-2017 3:30 PM,90,No,Offline,Active,Technical Evaluation,9,28-Mar-2017 3:00 PM,assessment,Price Bid Opening Date,14-Jul-2017 3:00 PM,--,National Health Mission||State Programme Management Unit - NHM||Procurement Cell-SPMU - NHM,2017
ocds-kjhdrl-2017_PWBNH_1552_1,tender,tender,1,2021-12-09T10:43:59Z,2017_PWBNH_1552_1,CS/T/BD/15/2016/12  Dated Guwahati the 4th Jan 201,Construction of Work Shop Building Ground Floor and 1st Floor G plus 2 Provision at Assam Engineering Institute Guwahati under plan during 2015 16,Works,Open,Item Rate,Civil Works - Building,2,No,No,26548559,11-Jan-2017 1:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,13-Jan-2017 11:00 AM,180,No,Offline,Active,Technical Evaluation,4,18-Jan-2017 11:00 AM,assessment,Price Bid Opening Date,22-Feb-2017 3:05 PM,--,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,2017
ocds-kjhdrl-2017_DoWR_1551_1,tender,tender,1,2021-12-09T10:43:59Z,2017_DoWR_1551_1,Tez/SDRF/2016-17/8,IM solengi 1,Works,Open,Works,Civil Works,3,No,No,26216558,11-Jan-2017 2:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,180,No,Offline,Active,Financial Bid Opening,8,25-Jan-2017 2:00 PM,assessment,Price Bid Opening Date,27-Jan-2017 9:55 AM,--,Department of Water Resources||Chief Engineer - DoWR,2017
ocds-kjhdrl-2017_DoWR_1553_1,tender,tender,1,2021-12-09T10:43:59Z,2017_DoWR_1553_1,Tez/SDRF/2016-17/8,IM Solengi 2,Works,Open,Works,Civil Works,3,No,No,18983875,11-Jan-2017 2:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,180,No,Offline,Active,Financial Bid Opening,8,25-Jan-2017 2:00 PM,assessment,Price Bid Opening Date,27-Jan-2017 10:00 AM,--,Department of Water Resources||Chief Engineer - DoWR,2017
ocds-kjhdrl-2017_DIPR_1558_1,tender,tender,1,2021-12-09T10:43:59Z,2017_DIPR_1558_1,LE/DIPR/LED/4/13/Pt.-1/2,SUPPLY and  ERECTION OF LED BILLBOARD.,Works,Open,Works,Electrical Works,2,No,No,4999502,11-Jan-2017 2:30 PM,PreBid Meeting Date,preBidMeetingDate,engagement,13-Jan-2017 2:30 PM,120,No,Offline,Cancelled,Financial Evaluation,6,24-Jan-2017 11:30 AM,assessment,Price Bid Opening Date,09-Feb-2017 12:25 PM,--,Information and Public Relations Department||Directorate of Information and Public Relation,2017
ocds-kjhdrl-2017_DoWR_1557_1,tender,tender,1,2021-12-09T10:43:59Z,2017_DoWR_1557_1,Tez/SDRF/2016-17/8,IM solengi 3,Works,Open,Works,Civil Works,3,No,No,11140312,11-Jan-2017 2:30 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,180,No,Offline,Active,Financial Bid Opening,6,25-Jan-2017 2:00 PM,assessment,Price Bid Opening Date,27-Jan-2017 10:00 AM,--,Department of Water Resources||Chief Engineer - DoWR,2017
ocds-kjhdrl-2017_DoWR_1561_1,tender,tender,1,2021-12-09T10:43:59Z,2017_DoWR_1561_1,Mori/MNR/2016-17/1,MNR to marigaon,Works,Open,Works,Civil Works,3,No,No,3795869,11-Jan-2017 2:45 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,90,No,Offline,Active,Financial Bid Opening,10,25-Jan-2017 2:00 PM,assessment,Price Bid Opening Date,27-Jan-2017 11:15 AM,--,Department of Water Resources||Chief Engineer - DoWR,2017
ocds-kjhdrl-2017_PWBNH_1559_1,tender,tender,1,2021-12-09T10:43:59Z,2017_PWBNH_1559_1,CE/REC/42/2016/3-1 Dated Guwahati the21th December,Construction of Assam Judicial Academy and National Law School at Amingaon Guwahati Assam under the schemes SPA ACA Balance work of Library Building G Plus 3,Works,Open,Item Rate,Civil Works - Building,2,No,No,168447011,11-Jan-2017 3:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,16-Jan-2017 12:00 PM,180,No,Offline,Active,Technical Evaluation,2,21-Jan-2017 12:00 PM,assessment,Price Bid Opening Date,13-Feb-2017 3:00 PM,--,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,2017
ocds-kjhdrl-2017_PWBNH_1562_1,tender,tender,1,2021-12-09T10:43:59Z,2017_PWBNH_1562_1,CE/REC/42/2016/3-2 Dated Guwahati the21th December,Construction of boundary wall and earth filling for the project of Assam Judicial Academy and National Law School at Amingaon Guwahati,Works,Open,Item Rate,Civil Works - Building,2,No,No,120400000,11-Jan-2017 3:30 PM,PreBid Meeting Date,preBidMeetingDate,engagement,16-Jan-2017 12:00 PM,180,No,Offline,Active,Technical Evaluation,2,21-Jan-2017 12:00 PM,assessment,Price Bid Opening Date,13-Feb-2017 3:00 PM,--,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,2017
ocds-kjhdrl-2017_DoWR_1546_1,tender,tender,1,2021-12-09T10:43:59Z,2017_DoWR_1546_1,Nag/ST/2016-17/2,Bdyke ch7700m to 10900m pk1,Works,Open,Works,Civil Works,3,No,No,11233338,11-Jan-2017 6:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,180,No,Offline,Cancelled,Technical Evaluation,5,25-Jan-2017 2:05 PM,assessment,Price Bid Opening Date,01-Feb-2017 5:05 PM,--,Department of Water Resources||Chief Engineer - DoWR,2017
ocds-kjhdrl-2017_DoWR_1555_1,tender,tender,1,2021-12-09T10:43:59Z,2017_DoWR_1555_1,Majuli/ST/2016-17/1,Majulipk1,Works,Open,Works,Civil Works,3,No,No,26346680,11-Jan-2017 6:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,365,No,Offline,Active,Financial Bid Opening,1,25-Jan-2017 2:05 PM,assessment,Price Bid Opening Date,02-Feb-2017 1:05 PM,--,Department of Water Resources||Chief Engineer - DoWR,2017
ocds-kjhdrl-2017_DoWR_1556_1,tender,tender,1,2021-12-09T10:43:59Z,2017_DoWR_1556_1,Majuli/ST/2016-17/1,Majulipk2,Works,Open,Works,Civil Works,3,No,No,11144630,11-Jan-2017 6:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,365,No,Offline,Active,Financial Bid Opening,1,25-Jan-2017 2:05 PM,assessment,Price Bid Opening Date,02-Feb-2017 1:10 PM,--,Department of Water Resources||Chief Engineer - DoWR,2017
ocds-kjhdrl-2017_DoWR_1560_1,tender,tender,1,2021-12-09T10:43:59Z,2017_DoWR_1560_1,Majuli/ST/2016-17/1,Majulipk3,Works,Open,Works,Civil Works,3,No,No,14637628,11-Jan-2017 6:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,365,No,Offline,Active,Financial Bid Opening,3,25-Jan-2017 2:05 PM,assessment,Price Bid Opening Date,02-Feb-2017 4:05 PM,--,Department of Water Resources||Chief Engineer - DoWR,2017
ocds-kjhdrl-2017_DoWR_1563_1,tender,tender,1,2021-12-09T10:43:59Z,2017_DoWR_1563_1,Nag/ST/2016-17/2,Bdyke ch7700mto 10900mpk2,Works,Open,Works,Civil Works,3,No,No,9746007,11-Jan-2017 6:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,180,No,Offline,Cancelled,Technical Evaluation,3,25-Jan-2017 2:05 PM,assessment,Price Bid Opening Date,27-Jan-2017 11:35 AM,--,Department of Water Resources||Chief Engineer - DoWR,2017
ocds-kjhdrl-2017_DoWR_1564_1,tender,tender,1,2021-12-09T10:43:59Z,2017_DoWR_1564_1,Nag/ST/2016-17/2,Bdyke ch7700mto 10900mpk3,Works,Open,Works,Civil Works,3,No,No,4331377,11-Jan-2017 6:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,180,No,Offline,Cancelled,Financial Bid Opening,8,25-Jan-2017 2:05 PM,assessment,Price Bid Opening Date,02-Feb-2017 12:25 PM,--,Department of Water Resources||Chief Engineer - DoWR,2017
ocds-kjhdrl-2017_DoWR_1565_1,tender,tender,1,2021-12-09T10:43:59Z,2017_DoWR_1565_1,Nag/ST/2016-17/2,Bdyke ch7700mto 10900mpk4,Works,Open,Works,Civil Works,3,No,No,4689279,11-Jan-2017 6:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,180,No,Offline,Cancelled,Technical Evaluation,6,25-Jan-2017 2:05 PM,assessment,Price Bid Opening Date,27-Jan-2017 11:35 AM,--,Department of Water Resources||Chief Engineer - DoWR,2017
ocds-kjhdrl-2017_DoWR_1566_1,tender,tender,1,2021-12-09T10:43:59Z,2017_DoWR_1566_1,Nag/ST/2016-17/3,Bihdubipk1,Works,Open,Works,Civil Works,3,No,No,11195269,11-Jan-2017 6:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,180,No,Offline,Cancelled,Technical Evaluation,9,25-Jan-2017 2:05 PM,assessment,Price Bid Opening Date,27-Jan-2017 3:20 PM,--,Department of Water Resources||Chief Engineer - DoWR,2017
ocds-kjhdrl-2017_DoWR_1567_1,tender,tender,1,2021-12-09T10:43:59Z,2017_DoWR_1567_1,Nag/ST/2016-17/3,Bihdubipk2,Works,Open,Works,Civil Works,3,No,No,3804823,11-Jan-2017 6:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,180,No,Offline,Cancelled,Technical Evaluation,4,25-Jan-2017 2:05 PM,assessment,Price Bid Opening Date,27-Jan-2017 2:25 PM,--,Department of Water Resources||Chief Engineer - DoWR,2017
ocds-kjhdrl-2017_DoWR_1568_1,tender,tender,1,2021-12-09T10:43:59Z,2017_DoWR_1568_1,Nag/ST/2016-17/3,Bihdubipk3,Works,Open,Works,Civil Works,3,No,No,3804823,11-Jan-2017 6:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,180,No,Offline,Cancelled,Financial Bid Opening,4,25-Jan-2017 2:05 PM,assessment,Price Bid Opening Date,27-Jan-2017 2:55 PM,--,Department of Water Resources||Chief Engineer - DoWR,2017
ocds-kjhdrl-2017_DoWR_1569_1,tender,tender,1,2021-12-09T10:43:59Z,2017_DoWR_1569_1,Nag/st/2016-17/3,Bihdubipk4,Works,Open,Works,Civil Works,3,No,No,3695222,11-Jan-2017 6:00 PM,PreBid Meeting Date,preBidMeetingDate,engagement,,180,No,Offline,Cancelled,Technical Evaluation,5,25-Jan-2017 2:05 PM,assessment,Price Bid Opening Date,27-Jan-2017 3:00 PM,--,Department of Water Resources||Chief Engineer - DoWR,2017
