ocid,initiationType,tag,id,date,tender/id,tender/externalReference,tender/title,tender/mainProcurementCategory,tender/procurementMethod,tender/contractType,tenderclassification/description,tender/submissionMethodDetails,tender/participationFee/0/multiCurrencyAllowed,tender/allowTwoStageTender,tender/value/amount,tender/datePublished,tender/tenderPeriod/durationInDays,tender/allowPreferentialBidder,Payment Mode,tender/status,tender/stage,tender/numberOfTenderers,tender/bidOpening/date,tender/milestones/type,tender/milestones/title,tender/milestones/dueDate,tender/awardedAmount,tender/documents/id,buyer/name,Fiscal Year
ocds-kjhdrl-2023_HPIPH_69632_1,tender,tender,1,2024-11-08,2023_HPIPH_69632_1,JHT-BLP-03-782,Operation and maintenance of various LWSS under JSV Section Jhandutta in Tehsil Jhandutta Distt Bilaspur HP SH Deployment of Manpower for six Months,Works,Open Tender,Item Rate,Repair and Maintenance Works,,No,No,,24-Feb-2023 05:00 PM,120,No,Both(Online/Offline),,,1,04-Mar-2023 11:30 AM,assessment,Price Bid Opening Date,,"599,000",,HP Irrigation and Public Health,2022-2023
ocds-kjhdrl-2023_HPIPH_69650_1,tender,tender,1,2024-11-08,2023_HPIPH_69650_1,11492-5640-Anni-3,Retrofitting of WSS Seridhar Tandi Lahral in GP Ghatoo Gamog in Nirmand Block Distt. Kullu H.P,Works,Open Tender,Item Wise,Civil Works,,No,No,"12,91,691",24-Feb-2023 06:00 PM,120,No,Both(Online/Offline),,,1,03-Mar-2023 12:30 PM,assessment,Price Bid Opening Date,,"951,240",,HP Irrigation and Public Health,2022-2023
ocds-kjhdrl-2023_HPIPH_69659_1,tender,tender,1,2024-11-08,2023_HPIPH_69659_1,NHN-SMROO-722- 18607-687 dt 24-2-23,Resilient and Sustainable Services Delivery in water Supplies schemes under Jal Shakti Vibhag Subdivision Jamta in Tehsil Nahan Distt. Sirmour HP,Works,Open Tender,Item Rate,Civil Works,,No,No,"4,16,44,577",25-Feb-2023 05:00 PM,120,No,Both(Online/Offline),,,1,04-Mar-2023 11:30 AM,assessment,Price Bid Opening Date,,"37,797,670",,HP Irrigation and Public Health,2022-2023
ocds-kjhdrl-2023_HPIPH_69659_2,tender,tender,1,2024-11-08,2023_HPIPH_69659_2,NHN-SMROO-722- 18607-687 dt 24-2-23,Resilient and Sustainable Services Delivery in water Supplies schemes under Jal Shakti Vibhag Subdivision Jamta in Tehsil Nahan Distt. Sirmour HP,Works,Open Tender,Item Rate,Civil Works,,No,No,"1,86,55,930",25-Feb-2023 05:00 PM,120,No,Both(Online/Offline),,,1,04-Mar-2023 11:30 AM,assessment,Price Bid Opening Date,,"16,100,105",,HP Irrigation and Public Health,2022-2023
ocds-kjhdrl-2023_HPIPH_69729_1,tender,tender,1,2024-11-08,2023_HPIPH_69729_1,BLP-BLP-00736_NIT No. 26797-898 Dated 25/02/2023,Augmentation of source of water supply schemes of GP Talyana Hawan Bhulswai Harlog Sarwin Khas Balh Churadi and other adjoining GP from Satluj river Block Ghumarwin District Bilaspur HP SH Providing and fixing Cast steel non return valve 450mm dia 1N,Works,Open Tender,Item Rate,Civil Works,,No,No,"9,35,663",27-Feb-2023 10:00 AM,120,No,Online,,,1,09-Mar-2023 11:30 AM,assessment,Price Bid Opening Date,,"766,000",,HP Irrigation and Public Health,2022-2023
ocds-kjhdrl-2023_HPIPH_69734_1,tender,tender,1,2024-11-08,2023_HPIPH_69734_1,BLP-BLP-00736-NIT No. 26797-898 Dated 25/02/2023,Augmentation of source of water supply schemes of GP Talyana Hawan Bhulswai Harlog Sarwin Khas Balh Churadi and other adjoining GP from Satluj river Block Ghumarwin District Bilaspur HP SH Providing and fixing Cast steel non return valve 450mm dia 1,Works,Open Tender,Item Rate,Civil Works,,No,No,"15,33,033",27-Feb-2023 10:00 AM,120,No,Online,,,1,09-Mar-2023 11:30 AM,assessment,Price Bid Opening Date,,"1,209,492",,HP Irrigation and Public Health,2022-2023
ocds-kjhdrl-2023_HPIPH_69736_1,tender,tender,1,2024-11-08,2023_HPIPH_69736_1,BLP-BLP-00736-NIT No. 26797-898 Dated 25/02/2023,AR and MO LWSS Jukhala in Tehsil Sadar District Bilaspur SH Supply of manpower for pumping machinery and rising main for one year,Works,Open Tender,Item Rate,Civil Works,,No,No,"8,12,750",27-Feb-2023 10:00 AM,120,No,Offline,,,1,09-Mar-2023 11:30 AM,assessment,Price Bid Opening Date,,"778,000",,HP Irrigation and Public Health,2022-2023
ocds-kjhdrl-2023_HPIPH_69785_1,tender,tender,1,2024-11-08,2023_HPIPH_69785_1,15282-381,C/O LIS to village Jatoli and Kurial Khera in Tehsil Rakkar District Kangra HP,Works,Open Tender,Item Rate,Civil Works,,No,No,"53,58,499",27-Feb-2023 05:00 PM,120,No,Both(Online/Offline),,,1,06-Mar-2023 11:30 AM,assessment,Price Bid Opening Date,,"4,847,158",,HP Irrigation and Public Health,2022-2023
ocds-kjhdrl-2023_HPIPH_69861_1,tender,tender,1,2024-11-08,2023_HPIPH_69861_1,GGT-UNA01-752 No 11256-95 dt 28.02.2023,"Construction of 12 Nos. Tubewell in village Dangoh, Bhaderkali, Nakroh, Babehar, Marwari and Raipur in Tehsil Ghanari Distt. Una (HP)",Works,Open Tender,Item Rate,Civil Works,,No,No,"1,30,73,792",01-Mar-2023 01:00 PM,120,No,Both(Online/Offline),,,1,15-Mar-2023 11:00 AM,assessment,Price Bid Opening Date,,"12,849,253",,HP Irrigation and Public Health,2022-2023
ocds-kjhdrl-2023_HPIPH_69862_1,tender,tender,1,2024-11-08,2023_HPIPH_69862_1,GGT-UNA01-752 No 11256-95 dt 28.02.2023,"Providing IOT based instrumentation to monitor quality and quantity of drinking water in G.P. Nangal Jarialan for lift water supply scheme Nangal Jarialan , G.P. Bhanjal Upper, Bhanjal Lower (Kadh) for LWSS Amlehar in Block Gagret Distt. Una (HP) in",Works,Open Tender,Item Rate,Civil Works,,No,No,"49,36,506",01-Mar-2023 01:00 PM,120,No,Both(Online/Offline),,,1,15-Mar-2023 11:00 AM,assessment,Price Bid Opening Date,,"3,879,074",,HP Irrigation and Public Health,2022-2023
ocds-kjhdrl-2023_HPIPH_69863_1,tender,tender,1,2024-11-08,2023_HPIPH_69863_1,GGT-UNA01-752 No 11256-95 dt 28.02.2023,"Improvement of Tubewell No. 18 at Guglehar, Tubewell No. 81 Kuthera Jaswalan, Tubewell No. 8 at Mawa Sindian, Tubewell No. 6 at Tatehra and Tubewell No. 86 at Badoh Tehsil Ghanari Distt. Una (HP)",Works,Open Tender,Item Rate,Civil Works,,No,No,"37,72,142",01-Mar-2023 01:00 PM,120,No,Both(Online/Offline),,,1,15-Mar-2023 11:00 AM,assessment,Price Bid Opening Date,,"2,549,941",,HP Irrigation and Public Health,2022-2023
ocds-kjhdrl-2023_HPIPH_69865_1,tender,tender,1,2024-11-08,2023_HPIPH_69865_1,GGT-UNA01-752 No 11256-95 dt 28.02.2023,"Improvement of Tubewell No. 59 and 63 Saloh Beri, T/well No. 74 Bhaderkali, T/well No. 51 Mawa Kohlan, T/well at Bhaderkali (Bhudda), T/well No. 75 Nakroh in Tehsil Ghanari Distt. Una (HP)",Works,Open Tender,Item Rate,Civil Works,,No,No,"21,47,932",01-Mar-2023 01:00 PM,120,No,Both(Online/Offline),,,1,15-Mar-2023 11:00 AM,assessment,Price Bid Opening Date,,"1,321,300",,HP Irrigation and Public Health,2022-2023
ocds-kjhdrl-2023_HPIPH_69867_1,tender,tender,1,2024-11-08,2023_HPIPH_69867_1,GGT-UNA01-752 No 11256-95 dt 28.02.2023,"Improvement of Tubewell at Mandwara (Near Barrier) Tubewell at Guglehar, Irrigation Scheme Andora Upper , Lower in Tehsil Ghanari Distt. Una (HP)",Works,Open Tender,Item Rate,Civil Works,,No,No,"33,36,268",01-Mar-2023 01:00 PM,120,No,Both(Online/Offline),,,1,15-Mar-2023 11:00 AM,assessment,Price Bid Opening Date,,"2,025,929",,HP Irrigation and Public Health,2022-2023
ocds-kjhdrl-2023_HPIPH_69868_1,tender,tender,1,2024-11-08,2023_HPIPH_69868_1,GGT-UNA01-752 No 11256-95 dt 28.02.2023,"Improvement of Tubewell at Mandwara (Near Barrier) Tubewell at Guglehar, Irrigation Scheme Andoura Upper , Lower in Tehsil Ghanari Distt. Una (HP)",Works,Open Tender,Item Rate,Civil Works,,No,No,"31,98,897",01-Mar-2023 01:00 PM,120,No,Both(Online/Offline),,,1,15-Mar-2023 11:00 AM,assessment,Price Bid Opening Date,,"1,973,940",,HP Irrigation and Public Health,2022-2023
ocds-kjhdrl-2023_HPIPH_70030_1,tender,tender,1,2024-11-08,2023_HPIPH_70030_1,EE/IPHDT/WA-I/2022-21934-78 dated 02.03.2023,Providing FHTC under Lwss Kona Phiri Lwss Duhk Dhaniyara Lwss Bheri Paprola Lwss Tina Jhamete Lwss Dali Bhalunder Lwss Lahru Sadda etc. under JJM in Tehsil Palampur Thural Jaisinghpur in Distt Kangra H.P,Works,Open Tender,Item Rate,Civil Works,,No,No,,02-Mar-2023 05:00 PM,120,No,Both(Online/Offline),,,1,11-Mar-2023 11:30 AM,assessment,Price Bid Opening Date,,"53,759,031.66",,HP Irrigation and Public Health,2022-2023
ocds-kjhdrl-2023_HPIPH_70033_1,tender,tender,1,2024-11-08,2023_HPIPH_70033_1,EE/JSDS/EA-I/2022-17081-17130 dt 02/03/23,Providing Functional Tap Connection to left out habitation under various water supply scheme in Jal Shakti Division Shahpur,Works,Open Tender,Lump-sum,Civil Works,,No,No,"1,40,03,483",02-Mar-2023 04:00 PM,120,No,Both(Online/Offline),,,1,09-Mar-2023 11:30 AM,assessment,Price Bid Opening Date,,"10,638,779",,HP Irrigation and Public Health,2022-2023
ocds-kjhdrl-2023_HPIPH_70107_1,tender,tender,1,2024-11-08,2023_HPIPH_70107_1,EE-JSD-RMP-E-TEN/22-18581-630 DT. 3.3.23,Providing sewerage scheme to Taklech in Tehsil Rampur JOB NO 3,Works,Open Tender,Item Rate,Civil Works,,No,No,"66,95,483",03-Mar-2023 05:00 PM,120,No,Both(Online/Offline),,,1,14-Mar-2023 10:00 AM,assessment,Price Bid Opening Date,,"5,271,418",,HP Irrigation and Public Health,2022-2023
ocds-kjhdrl-2023_HPIPH_70256_1,tender,tender,1,2024-11-08,2023_HPIPH_70256_1,17417-66,AR and MO Sewerage Scheme Mandi,Works,Open Tender,Lump-sum,Repair and Maintenance Works,,No,No,"74,69,900",04-Mar-2023 05:00 PM,90,No,Both(Online/Offline),,,1,13-Mar-2023 11:30 AM,assessment,Price Bid Opening Date,,"6,800,000",,HP Irrigation and Public Health,2022-2023
ocds-kjhdrl-2023_HPIPH_70265_1,tender,tender,1,2024-11-08,2023_HPIPH_70265_1,GMR-BLP02-737(15256-95 DPR GOVIND),Providing Irrigation facility in Ghumarwin constituency from Govind Sagar Lake in Tehsil Ghumarwin Distt Bilaspur,Works,Open Tender,Item Rate,Civil Works,,No,No,"28,38,260",04-Mar-2023 05:00 PM,90,No,Both(Online/Offline),,,1,10-Mar-2023 11:30 AM,assessment,Price Bid Opening Date,,"2,651,080",,HP Irrigation and Public Health,2022-2023
ocds-kjhdrl-2023_HPIPH_70307_1,tender,tender,1,2024-11-08,2023_HPIPH_70307_1,JSV-DM-CB-13783-822/1,Providing LWSS Pharal khad to kumarsain Deeb and Zar in Tehsil Kumarsain.,Works,Open Tender,Item Rate,Civil Works - Buildings,,No,No,,07-Mar-2023 09:00 AM,120,No,Both(Online/Offline),,,1,22-Mar-2023 11:30 AM,assessment,Price Bid Opening Date,,"1,207,068",,HP Irrigation and Public Health,2022-2023
ocds-kjhdrl-2023_HPIPH_70314_1,tender,tender,1,2024-11-08,2023_HPIPH_70314_1,No. JSV-1/E -tender/ 23-20569-98 dt 06-03-2023,Restoration of rain damages to LIP Bhabour sahib Phase-II (SH C/O retaining wall to protect the open channel of Gravity main No.1 at village Bangarh Mohalla Pukhru RD 1700 ),Works,Open Tender,Item Rate,Civil Works,,No,No,"9,95,120",06-Mar-2023 03:00 PM,120,No,Both(Online/Offline),,,1,14-Mar-2023 11:00 AM,assessment,Price Bid Opening Date,,"537,296",,HP Irrigation and Public Health,2022-2023
ocds-kjhdrl-2023_HPIPH_70321_1,tender,tender,1,2024-11-08,2023_HPIPH_70321_1,No. JSV-1/E -tender/ 23-20569-98 dt 06-03-2023,"C/O LIS in Village Panjuwana ,Dhugge,Nagnoli( Lawana Majra), Pandoga( Jagrana), Badehra ( Pahadian) ,Panjawar and Bathree in Distt Una ( H.P.) (SH C/O Pump house for LIS Haroli lower road ( additional work)",Works,Open Tender,Item Rate,Civil Works,,No,No,"10,31,935",06-Mar-2023 03:00 PM,120,No,Both(Online/Offline),,,1,14-Mar-2023 11:00 AM,assessment,Price Bid Opening Date,,"681,952",,HP Irrigation and Public Health,2022-2023
ocds-kjhdrl-2023_HPIPH_70434_1,tender,tender,1,2024-11-08,2023_HPIPH_70434_1,PNT-SMR02-720 No. 25228-25327 Dated 06.03.2023,"C/O 3 Nos Irrigation T/wells in GP Danda Pagar, 4 Nos in GP Bhagani 4 Nos in GP Gorkhuwala, 3 Nos in GP Salwala and 2 No GP Khodri Majri in Tehsil paonta Sahib Distt. Sirmour HP",Works,Open Tender,Item Rate,Civil Works,,No,No,"75,62,149",07-Mar-2023 06:55 PM,120,No,Both(Online/Offline),,,1,13-Mar-2023 12:30 PM,assessment,Price Bid Opening Date,,"12,496,890",,HP Irrigation and Public Health,2022-2023
ocds-kjhdrl-2023_HPIPH_70434_4,tender,tender,1,2024-11-08,2023_HPIPH_70434_4,PNT-SMR02-720 No. 25228-25327 Dated 06.03.2023,C/O LWSS Phoolpur GP Phoolpur in Tehsil Paonta Sahib Distt. Sirmour HP,Works,Open Tender,Item Rate,Civil Works,,No,No,"38,84,000",07-Mar-2023 06:55 PM,120,No,Both(Online/Offline),,,1,13-Mar-2023 12:30 PM,assessment,Price Bid Opening Date,,"3,691,900",,HP Irrigation and Public Health,2022-2023
ocds-kjhdrl-2023_HPIPH_70434_5,tender,tender,1,2024-11-08,2023_HPIPH_70434_5,PNT-SMR02-720 No. 25228-25327 Dated 06.03.2023,Providing Sewerage Scheme to Paonta Town in Tehsil paonta Sahib District Sirmour (HP),Works,Open Tender,Item Rate,Civil Works,,No,No,"13,13,800",07-Mar-2023 06:55 PM,120,No,Both(Online/Offline),,,1,13-Mar-2023 12:30 PM,assessment,Price Bid Opening Date,,"1,158,000",,HP Irrigation and Public Health,2022-2023
ocds-kjhdrl-2023_HPIPH_70434_6,tender,tender,1,2024-11-08,2023_HPIPH_70434_6,PNT-SMR02-720 No. 25228-25327 Dated 06.03.2023,C/O LWSS Phoolpur in GP Phoolpur in Tehsil Paonta Sahib District Sirmour HP,Works,Open Tender,Item Rate,Civil Works,,No,No,"8,39,250",07-Mar-2023 06:55 PM,120,No,Both(Online/Offline),,,1,13-Mar-2023 12:30 PM,assessment,Price Bid Opening Date,,"496,990",,HP Irrigation and Public Health,2022-2023
ocds-kjhdrl-2023_HPIPH_70434_7,tender,tender,1,2024-11-08,2023_HPIPH_70434_7,PNT-SMR02-720 No. 25228-25327 Dated 06.03.2023,"Annual Repair and Maintenance of various LIS under Giri Irrigation Sub-Divisoin No. - II, Patlion in Tehsil Paonta Sahib District Sirmour HP",Works,Open Tender,Item Rate,Civil Works,,No,No,"5,87,650",07-Mar-2023 06:55 PM,120,No,Both(Online/Offline),,,1,13-Mar-2023 12:30 PM,assessment,Price Bid Opening Date,,"493,480",,HP Irrigation and Public Health,2022-2023
ocds-kjhdrl-2023_HPIPH_70633_1,tender,tender,1,2024-11-08,2023_HPIPH_70633_1,BLP-BLP-00736_NIT No. 28889-988 Dated 10/03/2023,AR and M/O LWSS Deoth Vao Humber and LWSS Kahli Changer under JSV Section Namhol in Tehsil Sadar District Bilaspur (SH Supply of manpower for operating field distribution system for one year).,Works,Open Tender,Item Rate,Civil Works,,No,No,"8,08,000",13-Mar-2023 05:00 PM,120,No,Both(Online/Offline),,,1,21-Mar-2023 11:30 AM,assessment,Price Bid Opening Date,,"798,000",,HP Irrigation and Public Health,2022-2023
ocds-kjhdrl-2023_HPIPH_70634_1,tender,tender,1,2024-11-08,2023_HPIPH_70634_1,BLP-BLP-00736-NIT No. 28889-988 Dated 10/03/2023,AR and MO LWSS Seer Khad to Bhiyanu Peer group of villages in Tehsil Ghumarwin District Bilaspur (SH Providing manpower for distribution system for six months).,Works,Open Tender,Item Rate,Civil Works,,No,No,"7,09,600",13-Mar-2023 05:00 PM,120,No,Offline,,,1,21-Mar-2023 11:30 AM,assessment,Price Bid Opening Date,,"695,000",,HP Irrigation and Public Health,2022-2023
ocds-kjhdrl-2023_HPIPH_70652_1,tender,tender,1,2024-11-08,2023_HPIPH_70652_1,17972-18032 dated 13-03-2023,Providing CAD Work for Left Out area LIS Chamdar in Tehsil Ramshehar District Solan HP Sub Head Laying jointing testing of HDPE Pipe in distribution system and Construction of 14 Nos outlets,Works,Open Tender,Item Rate,Civil Works,,No,No,"24,68,086",13-Mar-2023 04:00 PM,120,No,Online,,,1,22-Mar-2023 11:30 AM,assessment,Price Bid Opening Date,,"1,499,887.2",,HP Irrigation and Public Health,2022-2023
ocds-kjhdrl-2023_HPIPH_70655_1,tender,tender,1,2024-11-08,2023_HPIPH_70655_1,17972-18032 dated 13-03-2023,Providing CAD Work to FIS Poungni Chaskar Tehsil Ramshehar District Solan HP Sub Head Construction of Pucca field channel,Works,Open Tender,Item Rate,Civil Works,,No,No,"21,57,123",13-Mar-2023 04:00 PM,120,No,Online,,,1,22-Mar-2023 11:30 AM,assessment,Price Bid Opening Date,,"1,499,059",,HP Irrigation and Public Health,2022-2023
ocds-kjhdrl-2023_HPIPH_70657_1,tender,tender,1,2024-11-08,2023_HPIPH_70657_1,17972-18032 dated 13-03-2023,Providing CAD Work for Left Out area LIS Saur 2nd Stage in Tehsil Ramshehar District Solan HP Sub Head Laying jointing testing of HDPE Pipe in distribution system and Construction of 10 Nos outlets,Works,Open Tender,Item Rate,Civil Works,,No,No,"15,08,612",13-Mar-2023 04:00 PM,120,No,Online,,,1,22-Mar-2023 11:30 AM,assessment,Price Bid Opening Date,,"949,812.4",,HP Irrigation and Public Health,2022-2023
ocds-kjhdrl-2023_HPIPH_71123_1,tender,tender,1,2024-11-08,2023_HPIPH_71123_1,SHL-SMR03-780-JSV DIVSHILLAI-9967-10015 D18.03.23,Augmentation and Improvement to LWSS to various villages in GP Shiri Kiary and Drawil in Tehsil Shillai District Sirmour HP Under JJM,Works,Open Tender,Item Rate,Civil Works,,No,No,"16,47,013",18-Mar-2023 05:00 PM,120,No,Both(Online/Offline),,,1,29-Mar-2023 12:30 PM,assessment,Price Bid Opening Date,,"2,721,607",,HP Irrigation and Public Health,2022-2023
ocds-kjhdrl-2023_HPIPH_71123_2,tender,tender,1,2024-11-08,2023_HPIPH_71123_2,SHL-SMR03-780-JSV DIVSHILLAI-9967-10015 D18.03.23,Augmentation and Improvement of LWSS to various villages in GP Shiri Kiary and Drawil in Tehsil Shillai District Sirmour HP,Works,Open Tender,Item Rate,Civil Works,,No,No,"48,98,788",18-Mar-2023 05:00 PM,120,No,Both(Online/Offline),,,1,29-Mar-2023 12:30 PM,assessment,Price Bid Opening Date,,"5,757,062",,HP Irrigation and Public Health,2022-2023
ocds-kjhdrl-2023_HPIPH_71123_3,tender,tender,1,2024-11-08,2023_HPIPH_71123_3,SHL-SMR03-780-JSV DIVSHILLAI-9967-10015 D18.03.23,Augmentation and Improvement to LWSS to various villages in GP Shiri Kiary and Drawil in Tehsil Shillai District Sirmour HP,Works,Open Tender,Item Rate,Civil Works,,No,No,"11,54,029",18-Mar-2023 05:05 PM,120,No,Both(Online/Offline),,,1,29-Mar-2023 12:30 PM,assessment,Price Bid Opening Date,,"804,289",,HP Irrigation and Public Health,2022-2023
ocds-kjhdrl-2023_HPIPH_71145_1,tender,tender,1,2024-11-08,2023_HPIPH_71145_1,EE/JSDS/EA-I/2022-18023-72 dt 18/03/2023,Providing and installation of 5 Nos India Mark-III (65mm dia) India Mark-II (32mm dia) deep well hand pumps under Jal Shakti Division Shahpur,Works,Open Tender,Item Rate,Civil Works,,No,No,"9,35,900",18-Mar-2023 05:00 PM,120,No,Both(Online/Offline),,,1,28-Mar-2023 11:30 AM,assessment,Price Bid Opening Date,,"671,550",,HP Irrigation and Public Health,2022-2023
ocds-kjhdrl-2023_HPIPH_71152_1,tender,tender,1,2024-11-08,2023_HPIPH_71152_1,JBL-SML-09-718,Providing LWSS to Atal Bihari Institute of Engineering and Technology Pragatinagar Gumma in Tehsil Kotkhai Distt Shimla,Works,Open Tender,Item Rate,Civil Works - Buildings,,No,No,"73,71,423",18-Mar-2023 06:00 PM,120,No,Online,,,1,28-Mar-2023 11:30 AM,assessment,Price Bid Opening Date,,"4,929,684",,HP Irrigation and Public Health,2022-2023
ocds-kjhdrl-2023_HPIPH_71218_1,tender,tender,1,2024-11-08,2023_HPIPH_71218_1,JS-DM-CB-14087-126/2,Strengthening of Source Existing Distribution Network of Various WSS Under JSV Sub Division Theog.,Works,Open Tender,Item Rate,Civil Works - Water Works,,No,No,,21-Mar-2023 11:00 AM,120,No,Both(Online/Offline),,,1,31-Mar-2023 11:30 AM,assessment,Price Bid Opening Date,,"5,978,345",,HP Irrigation and Public Health,2022-2023
ocds-kjhdrl-2023_HPIPH_71238_1,tender,tender,1,2024-11-08,2023_HPIPH_71238_1,EE-JAD-BAGGI/2022- 34241-91 DATED 20/3/2023,Operation and Maintenance of WSS and Sewerage system SLBS Medical college Nerchowk,Works,Open Tender,Item Rate,Civil Works,,No,No,"40,26,413",21-Mar-2023 09:00 AM,120,No,Online,,,1,31-Mar-2023 11:30 AM,assessment,Price Bid Opening Date,,"2,325,000",,HP Irrigation and Public Health,2022-2023
ocds-kjhdrl-2023_HPIPH_71326_1,tender,tender,1,2024-11-08,2023_HPIPH_71326_1,Kasumpti/shimla/LWSS Khairi 9.88,Providing manpower for operation minor repair and maintenace of LWSS Khairi Jhakhri in G.P.Dhamoon Tehsil and Distt. Shimla.H.P.(SH-Providing manpower for operation/watch ward and distribution/supply of water from LWSS Khairi Jhakri for operating va,Services,Open Tender,Item Rate,Manpower Supply,,No,No,"9,88,021",21-Mar-2023 05:00 PM,120,No,Both(Online/Offline),,,1,01-Apr-2023 11:30 AM,assessment,Price Bid Opening Date,,"633,812",,HP Irrigation and Public Health,2022-2023
ocds-kjhdrl-2023_HPIPH_71345_1,tender,tender,1,2024-11-08,2023_HPIPH_71345_1,EE-JSD-BAGGI/2022- 34341-90 DATED 21/03/2023,AR and MO VARIOUS SCHEMES UNDER SUB DIVISION GOHAR,Works,Open Tender,Item Rate,Civil Works,,No,No,"8,98,392",22-Mar-2023 09:00 AM,120,No,Online,,,1,05-Apr-2023 11:30 AM,assessment,Price Bid Opening Date,,"600,000",,HP Irrigation and Public Health,2022-2023
ocds-kjhdrl-2023_HPIPH_71352_1,tender,tender,1,2024-11-08,2023_HPIPH_71352_1,EE-JSD-BAGGI/2022- 34341-90 Dated 21/03/2023,Providing Manpower like Beldar Chowkidar Fitter Pump Operator of various LWSS WSS under Sub Division No.II Baggi,Works,Open Tender,Item Rate,Civil Works,,No,No,"9,60,240",22-Mar-2023 09:00 AM,120,No,Online,,,1,05-Apr-2023 11:30 AM,assessment,Price Bid Opening Date,,"546,000",,HP Irrigation and Public Health,2022-2023
ocds-kjhdrl-2023_HPIPH_71357_1,tender,tender,1,2024-11-08,2023_HPIPH_71357_1,EE-JSD-BAGGI/2022- 34341-90 DATED 21/03/2023,AR and MO BVMIP LEFT BANK IN TEHSIL BALH DISTT MANDI HP,Works,Open Tender,Item Rate,Civil Works,,No,No,"11,88,672",22-Mar-2023 09:00 AM,120,No,Online,,,1,05-Apr-2023 11:30 AM,assessment,Price Bid Opening Date,,"716,640",,HP Irrigation and Public Health,2022-2023
ocds-kjhdrl-2023_HPIPH_71365_1,tender,tender,1,2024-11-08,2023_HPIPH_71365_1,EE-JSD-BAGGI/2022- 34341-90 DATED 21/03/2023,AR and MO BVMIP LEFT BANK IN TEHSIL BALH DISTT MANDI HP,Works,Open Tender,Item Rate,Civil Works,,No,No,"13,23,198",22-Mar-2023 09:00 AM,120,No,Online,,,1,05-Apr-2023 11:30 AM,assessment,Price Bid Opening Date,,"1,119,150",,HP Irrigation and Public Health,2022-2023
ocds-kjhdrl-2023_HPIPH_71372_1,tender,tender,1,2024-11-08,2023_HPIPH_71372_1,EE-JSV--E-tenders-2022-23,Construction of Office of the Chief Engineer Jal Shakti Vibhag Hamripur Zone at Salasi in Tehsil and Distt Hamirpur,Works,Open Tender,Item Rate,Civil Works,,No,No,"4,27,15,337",22-Mar-2023 09:00 AM,120,No,Both(Online/Offline),,,1,31-Mar-2023 11:30 AM,assessment,Price Bid Opening Date,,"35,635,749",,HP Irrigation and Public Health,2022-2023
ocds-kjhdrl-2023_HPIPH_71386_1,tender,tender,1,2024-11-08,2023_HPIPH_71386_1,EE-JSV-HMR-E-tenders-2022-23,Source Strengthening of LWSS Bamson Mewa Project in Tehsil Touni Devi District Hamirpur,Works,Open Tender,Item Rate,Civil Works,,No,No,"36,67,27,453",23-Mar-2023 09:00 AM,120,No,Both(Online/Offline),,,1,10-Apr-2023 11:30 AM,assessment,Price Bid Opening Date,,"317,898,240",,HP Irrigation and Public Health,2022-2023
ocds-kjhdrl-2023_HPIPH_71540_1,tender,tender,1,2024-11-08,2023_HPIPH_71540_1,No. JSV-1/E -tender/ 22-22248-77 dt 24-03-2023,"Drilling , Lowering of assembly and development of 180 mtrs deep tubewell against defunct tubewell No. 131 at Daulatpur (under CRF)",Works,Open Tender,Item Rate,Civil Works,,No,No,"25,00,684",24-Mar-2023 05:00 PM,120,No,Both(Online/Offline),,,1,04-Apr-2023 11:00 AM,assessment,Price Bid Opening Date,,"2,056,552",,HP Irrigation and Public Health,2022-2023
ocds-kjhdrl-2023_HPIPH_71687_1,tender,tender,1,2024-11-08,2023_HPIPH_71687_1,DHR-KNG02-728,Annual repair and maintenance of source level Augmentation WSS Khundian,Works,Open Tender,Lump-sum,Civil Works,,No,No,"4,07,03,391",28-Mar-2023 05:00 PM,90,No,Both(Online/Offline),,,1,10-Apr-2023 11:30 AM,assessment,Price Bid Opening Date,,"37,129,679",,HP Irrigation and Public Health,2022-2023
ocds-kjhdrl-2023_HPIPH_71707_1,tender,tender,1,2024-11-08,2023_HPIPH_71707_1,12533-585-Anni,"Const. of Flow Irrigation Scheme Chanai Gad to Bagi in GP Sarahan in Nirmand Block Distt, Kullu HP",Works,Open Tender,Item Rate,Civil Works,,No,No,"23,62,133",28-Mar-2023 06:30 PM,120,No,Online,,,1,12-Apr-2023 12:30 PM,assessment,Price Bid Opening Date,,"1,430,232",,HP Irrigation and Public Health,2022-2023
ocds-kjhdrl-2023_HPIPH_71718_1,tender,tender,1,2024-11-08,2023_HPIPH_71718_1,12533-585-Anni,"PLWSS Durah Khad to Dhawansh, Panvi, Dabbar and Kuadhar in GP. Lot Nirmand Block Tehsil Anni Distt. Kullu HP.",Works,Open Tender,Item Rate,Civil Works,,No,No,"30,12,998",29-Mar-2023 09:00 AM,120,No,Online,,,1,12-Apr-2023 12:30 PM,assessment,Price Bid Opening Date,,"2,507,365",,HP Irrigation and Public Health,2022-2023
ocds-kjhdrl-2023_HPIPH_71720_1,tender,tender,1,2024-11-08,2023_HPIPH_71720_1,12533-585-Anni,Const. of Command Area Development work FIS Bail Kuhl in Nirmand Block Distt Kullu HP,Works,Open Tender,Item Rate,Civil Works,,No,No,"39,85,062",29-Mar-2023 09:00 AM,120,No,Online,,,1,12-Apr-2023 12:30 PM,assessment,Price Bid Opening Date,,"2,652,802",,HP Irrigation and Public Health,2022-2023
